game_id,date,season,week,league,away,home,assists,blk,cto,games_played,goals,lb,penalty_minutes,pim,points,pp_assists,pp_goals,sh_goals,sog,to
NLL_2019_SEASON_TOTAL,,2019,1,NLL,,,10.0,,,7.0,14.0,,2.0,,24.0,,,,,
NLL_2021_SEASON_TOTAL,,2021,1,NLL,,,41.0,,,15.0,26.0,,2.0,,67.0,,,,,
NLL_2022_SEASON_TOTAL,,2022,1,NLL,,,50.0,,,14.0,24.0,,8.0,,74.0,16.0,6.0,,,
NLL_2023_SEASON_TOTAL,,2023,1,NLL,,,50.0,,,18.0,36.0,,10.0,,86.0,13.0,10.0,1.0,,
703347730,2025-12-06,2025,1,NLL,CALGARY,SASKATCHEWAN,4.0,4.0,4.0,,3.0,4.0,,4.0,,,,,4.0,4.0
