game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2012-10-28-584923,2012-10-28,2012,1,T20I,Bangladesh,Sri Lanka,20.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0
cricket-t20i-2012-10-30-584928,2012-10-30,2012,1,T20I,Bangladesh,Pakistan,3.0,0.0,0.0,4.0,1.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,,1.0
cricket-odi-2013-09-20-664299,2013-09-20,2013,1,ODI,South Africa,Bangladesh,44.0,2.0,0.0,4.0,17.0,0.0,,,,,,,,,1.0
cricket-odi-2013-09-24-664303,2013-09-24,2013,1,ODI,South Africa,Bangladesh,39.0,2.0,0.0,5.0,23.0,0.0,,,,,,,,,1.0
cricket-t20i-2013-09-14-664293,2013-09-14,2013,1,T20I,South Africa,Bangladesh,52.0,1.0,1.0,3.0,31.0,0.0,,,,,,,,,1.0
cricket-t20i-2013-09-15-664295,2013-09-15,2013,1,T20I,South Africa,Bangladesh,11.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,,1.0
cricket-t20i-2014-03-26-682979,2014-03-26,2014,1,T20I,Bangladesh,West Indies,5.0,0.0,0.0,7.0,3.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2014-03-30-682995,2014-03-30,2014,1,T20I,Bangladesh,India,20.0,0.0,0.0,5.0,10.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2014-04-01-683003,2014-04-01,2014,1,T20I,Bangladesh,Sri Lanka,3.0,0.0,0.0,4.0,0.0,0.0,,,,,,,1.0,1.0,1.0
cricket-t20i-2014-04-03-718467,2014-04-03,2014,1,T20I,Bangladesh,Ireland,12.0,1.0,0.0,4.0,8.0,0.0,,,,,,,,1.0,1.0
cricket-odi-2015-10-06-923327,2015-10-06,2015,1,ODI,Pakistan,Bangladesh,5.0,0.0,0.0,4.0,0.0,0.0,30.0,1.0,0.0,15.0,0.0,3.0,,,1.0
cricket-t20i-2015-09-30-923321,2015-09-30,2015,1,T20I,Pakistan,Bangladesh,9.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,,,1.0
