game_id,date,season,week,league,away,home,def_ff,def_fr,def_pd,def_sacks,def_tackles,gp,pr_no,pr_td,pr_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,5.0,2.0,1.0,9.5,45.0,10.0,1.0,1.0,39.0
