game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-cpl-2015-07-09-857737,2015-07-09,2015,1,CPL,Jamaica Tallawahs,Trinidad & Tobago Red Steel,25.0,1.0,0.0,6.0,23.0,1.0,,,,,,,,1.0
cricket-cpl-2015-07-19-857759,2015-07-19,2015,1,CPL,Trinidad & Tobago Red Steel,Jamaica Tallawahs,,,,,,,,,,,,,1.0,1.0
cricket-cpl-2019-09-17-1185850,2019-09-17,2019,1,CPL,Trinbago Knight Riders,St Kitts and Nevis Patriots,10.0,2.0,0.0,2.0,21.0,2.0,,,,,,,1.0,1.0
cricket-cpl-2019-09-30-1185863,2019-09-30,2019,1,CPL,Guyana Amazon Warriors,Trinbago Knight Riders,7.0,2.0,0.0,2.0,10.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,1.0
cricket-cpl-2019-10-02-1185864,2019-10-02,2019,1,CPL,Trinbago Knight Riders,Barbados Tridents,3.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,17.0,1.0,1.0,,1.0
cricket-cpl-2020-08-19-1227867,2020-08-19,2020,1,CPL,St Lucia Zouks,Jamaica Tallawahs,6.0,1.0,0.0,3.0,17.0,2.0,,,,,,,1.0,1.0
cricket-cpl-2020-08-20-1227869,2020-08-20,2020,1,CPL,Barbados Tridents,St Lucia Zouks,,,,,,,6.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
cricket-cpl-2020-08-22-1227871,2020-08-22,2020,1,CPL,St Lucia Zouks,St Kitts and Nevis Patriots,17.0,0.0,0.0,3.0,30.0,3.0,,,,,,,,1.0
cricket-cpl-2020-08-23-1227874,2020-08-23,2020,1,CPL,St Lucia Zouks,Guyana Amazon Warriors,3.0,0.0,0.0,3.0,2.0,0.0,,,,,,,1.0,1.0
cricket-cpl-2020-08-26-1227877,2020-08-26,2020,1,CPL,St Lucia Zouks,Trinbago Knight Riders,23.0,0.0,0.0,3.0,16.0,0.0,,,,,,,,1.0
cricket-cpl-2020-08-27-1227879,2020-08-27,2020,1,CPL,St Kitts and Nevis Patriots,St Lucia Zouks,1.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
cricket-cpl-2020-09-05-1227891,2020-09-05,2020,1,CPL,Trinbago Knight Riders,St Lucia Zouks,33.0,5.0,0.0,2.0,40.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,,1.0
cricket-cpl-2020-09-06-1227894,2020-09-06,2020,1,CPL,St Lucia Zouks,Jamaica Tallawahs,11.0,2.0,0.0,2.0,13.0,0.0,6.0,0.0,0.0,13.0,0.0,1.0,,1.0
cricket-cpl-2020-09-08-1227896,2020-09-08,2020,1,CPL,Guyana Amazon Warriors,St Lucia Zouks,10.0,3.0,1.0,2.0,19.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
cricket-cpl-2020-09-10-1227897,2020-09-10,2020,1,CPL,St Lucia Zouks,Trinbago Knight Riders,27.0,3.0,0.0,2.0,29.0,1.0,,,,,,,,1.0
cricket-cpl-2021-08-27-1269702,2021-08-27,2021,1,CPL,Jamaica Tallawahs,St Lucia Kings,3.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,1.0
cricket-cpl-2021-08-29-1269706,2021-08-29,2021,1,CPL,St Lucia Kings,Trinbago Knight Riders,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
cricket-cpl-2021-08-31-1269708,2021-08-31,2021,1,CPL,Trinbago Knight Riders,St Lucia Kings,11.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
cricket-cpl-2021-09-02-1269712,2021-09-02,2021,1,CPL,St Lucia Kings,Guyana Amazon Warriors,29.0,2.0,0.0,3.0,20.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
cricket-cpl-2021-09-09-1269723,2021-09-09,2021,1,CPL,Jamaica Tallawahs,St Lucia Kings,17.0,3.0,0.0,3.0,33.0,2.0,,,,,,,,1.0
cricket-cpl-2021-09-11-1269724,2021-09-11,2021,1,CPL,St Lucia Kings,Barbados Royals,8.0,0.0,0.0,3.0,8.0,1.0,,,,,,,,1.0
cricket-cpl-2021-09-12-1269727,2021-09-12,2021,1,CPL,St Lucia Kings,Barbados Royals,,,,,,,18.0,0.0,0.0,25.0,0.0,0.0,,1.0
cricket-cpl-2021-09-14-1269730,2021-09-14,2021,1,CPL,St Lucia Kings,Trinbago Knight Riders,44.0,5.0,0.0,3.0,78.0,6.0,,,,,,,1.0,1.0
cricket-cpl-2021-09-15-1269732,2021-09-15,2021,1,CPL,St Lucia Kings,St Kitts and Nevis Patriots,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,2.0,,1.0
cricket-cpl-2022-09-01-1323145,2022-09-01,2022,1,CPL,St Lucia Kings,Trinbago Knight Riders,24.0,4.0,0.0,3.0,35.0,2.0,6.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0
cricket-cpl-2022-09-04-1323149,2022-09-04,2022,1,CPL,Barbados Royals,St Lucia Kings,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,15.0,2.0,0.0,,1.0
