game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-10-22-1453934,2024-10-22,2024,1,T20I,Kenya,Gambia,6.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-10-23-1453932,2024-10-23,2024,1,T20I,Zimbabwe,Gambia,5.0,1.0,0.0,4.0,4.0,0.0,18.0,0.0,0.0,51.0,1.0,1.0,,1.0
cricket-t20i-2024-10-24-1453926,2024-10-24,2024,1,T20I,Gambia,Mozambique,23.0,2.0,0.0,3.0,22.0,1.0,23.0,0.0,0.0,25.0,1.0,0.0,1.0,1.0
