game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202405180LVA,2024-05-18,2024,1,WNBA,LAS,LVA,3.0,1.0,4.0,0.333,3.0,1.0,0.25,4.0,1.0,2.0,,,,,26.15,1.0,9.0,3.0,5.0,,1.0
WNBA_202405210LVA,2024-05-21,2024,1,WNBA,PHO,LVA,,,2.0,,3.0,,,4.0,,4.0,,,,,14.333333333333334,,-8.0,,2.0,,
WNBA_202405250LVA,2024-05-25,2024,1,WNBA,IND,LVA,1.0,1.0,5.0,0.5,4.0,2.0,0.6,5.0,3.0,,1.0,4.0,4.0,,22.033333333333335,2.0,5.0,12.0,7.0,,1.0
WNBA_202405290MIN,2024-05-29,2024,1,WNBA,LVA,MIN,2.0,,2.0,0.5,6.0,3.0,0.375,8.0,3.0,,,,,,21.45,1.0,3.0,9.0,3.0,,1.0
WNBA_202405310ATL,2024-05-31,2024,1,WNBA,LVA,ATL,3.0,,3.0,,1.0,,,3.0,,4.0,1.0,2.0,2.0,,20.583333333333332,,5.0,2.0,3.0,,
WNBA_202406050DAL,2024-06-05,2024,1,WNBA,LVA,DAL,1.0,,,,2.0,,,3.0,,2.0,,,,,13.85,,4.0,,,2.0,
WNBA_202406070LVA,2024-06-07,2024,1,WNBA,SEA,LVA,1.0,2.0,4.0,,1.0,,0.5,2.0,1.0,1.0,,,,,18.033333333333335,,4.0,2.0,4.0,,1.0
WNBA_202406090LAS,2024-06-09,2024,1,WNBA,LVA,LAS,3.0,,4.0,1.0,3.0,3.0,0.714,7.0,5.0,3.0,,,,,32.15,,1.0,13.0,4.0,,2.0
WNBA_202406110LVA,2024-06-11,2024,1,WNBA,MIN,LVA,1.0,,2.0,0.25,4.0,1.0,0.2,5.0,1.0,2.0,,,,,14.8,,-10.0,3.0,2.0,,1.0
WNBA_202406130PHO,2024-06-13,2024,1,WNBA,LVA,PHO,,,,,,,,,,,,,,,9.383333333333333,,-11.0,,,,
WNBA_202406150LVA,2024-06-15,2024,1,WNBA,NYL,LVA,1.0,,1.0,0.4,5.0,2.0,0.333,6.0,2.0,,,,,,12.466666666666667,,-2.0,6.0,1.0,1.0,1.0
WNBA_202406190LVA,2024-06-19,2024,1,WNBA,SEA,LVA,,,,,,,,,,1.0,,,,,10.25,,,,,,1.0
WNBA_202406210LVA,2024-06-21,2024,1,WNBA,CON,LVA,,,1.0,,1.0,,0.5,2.0,1.0,,,,,,7.75,,-1.0,2.0,1.0,,1.0
WNBA_202406270CHI,2024-06-27,2024,1,WNBA,LVA,CHI,1.0,,1.0,0.333,3.0,1.0,0.333,3.0,1.0,,,,,,6.75,,13.0,3.0,1.0,,
WNBA_202406290WAS,2024-06-29,2024,1,WNBA,LVA,WAS,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.35,,,3.0,,,
WNBA_202407020LVA,2024-07-02,2024,1,WNBA,IND,LVA,,,1.0,,,,,,,,,,,,11.433333333333334,,3.0,,1.0,,1.0
WNBA_202407040LVA,2024-07-04,2024,1,WNBA,WAS,LVA,1.0,,1.0,,1.0,,,3.0,,,,,,,14.533333333333333,,-8.0,,1.0,,1.0
WNBA_202407050LAS,2024-07-05,2024,1,WNBA,LVA,LAS,2.0,,2.0,0.667,3.0,2.0,0.667,3.0,2.0,2.0,,,,,16.616666666666667,1.0,12.0,6.0,3.0,,
WNBA_202407070LVA,2024-07-07,2024,1,WNBA,DAL,LVA,2.0,2.0,3.0,0.333,6.0,2.0,0.333,6.0,2.0,,,,,,10.55,,-4.0,6.0,3.0,,1.0
WNBA_202407100SEA,2024-07-10,2024,1,WNBA,LVA,SEA,2.0,,,,,,,1.0,,,,,,,6.233333333333333,,-4.0,,,1.0,
WNBA_202407120ATL,2024-07-12,2024,1,WNBA,LVA,ATL,,,1.0,0.5,4.0,2.0,0.4,5.0,2.0,2.0,,,,,10.683333333333334,1.0,-9.0,6.0,2.0,2.0,1.0
WNBA_202407140WAS,2024-07-14,2024,1,WNBA,LVA,WAS,2.0,1.0,2.0,0.5,2.0,1.0,0.333,3.0,1.0,1.0,,,,,8.816666666666666,,,3.0,2.0,,
WNBA_202407160LVA,2024-07-16,2024,1,WNBA,CHI,LVA,,,1.0,,,,,,,,,,,,2.3166666666666664,,,,1.0,,
WNBA_202408170LVA,2024-08-17,2024,1,WNBA,NYL,LVA,,,1.0,,,,,,,,,,,,3.1666666666666665,,-5.0,,1.0,,1.0
WNBA_202408180LVA,2024-08-18,2024,1,WNBA,LAS,LVA,,,,,,,,,,,,,,,3.283333333333333,,-1.0,,,,
WNBA_202408230MIN,2024-08-23,2024,1,WNBA,LVA,MIN,,,,,,,,1.0,,,,,,,2.7333333333333334,,-5.0,,,,1.0
WNBA_202408250CHI,2024-08-25,2024,1,WNBA,LVA,CHI,,,,,1.0,,,1.0,,,,,,,2.55,,2.0,,,,1.0
WNBA_202408300LVA,2024-08-30,2024,1,WNBA,ATL,LVA,,,,,2.0,,,2.0,,1.0,,,,,8.183333333333334,,5.0,,,,
WNBA_202409010PHO,2024-09-01,2024,1,WNBA,LVA,PHO,,,,,,,,,,,,,,,1.2666666666666666,,-2.0,,,,
WNBA_202409030LVA,2024-09-03,2024,1,WNBA,CHI,LVA,,,1.0,,,,,,,1.0,,,,,11.733333333333333,,7.0,,1.0,1.0,1.0
WNBA_202409060CON,2024-09-06,2024,1,WNBA,LVA,CON,,,,,,,,,,1.0,0.5,2.0,1.0,,3.1166666666666667,,-1.0,1.0,,,
WNBA_202409080NYL,2024-09-08,2024,1,WNBA,LVA,NYL,,,,,1.0,,,3.0,,,,,,,5.0,,8.0,,,,1.0
WNBA_202409150LVA,2024-09-15,2024,1,WNBA,CON,LVA,,,,,,,,,,,,,,,1.3,,,,,,
WNBA_202409190LVA,2024-09-19,2024,1,WNBA,DAL,LVA,4.0,1.0,6.0,0.2,5.0,1.0,0.143,7.0,1.0,2.0,1.0,4.0,4.0,,31.95,,-3.0,7.0,6.0,,2.0
WNBA_202410040LVA,2024-10-04,2024,1,WNBA,NYL,LVA,,,,,,,,,,,,,,,2.716666666666667,,-5.0,,,,
UNRIVALED_2025_SEASON_TOTAL,,2025,1,UNRIVALED,,,0.8,,4.5,20.0,5.0,1.0,36.4,9.2,3.3,2.5,75.0,0.7,0.5,6.0,13.0,0.7,,8.7,5.2,1.2,1.2
WNBA_202505160GSV,2025-05-16,2025,1,WNBA,LAS,GSV,1.0,,,,1.0,,,3.0,,,1.0,2.0,2.0,,20.616666666666667,,-9.0,2.0,,,1.0
WNBA_202505210GSV,2025-05-21,2025,1,WNBA,WAS,GSV,,1.0,3.0,,2.0,,,2.0,,2.0,,,,,9.366666666666667,,-15.0,,3.0,,
WNBA_202505230LAS,2025-05-23,2025,1,WNBA,GSV,LAS,,,1.0,1.0,2.0,2.0,0.4,5.0,2.0,,,,,,10.183333333333334,,9.0,6.0,1.0,,1.0
WNBA_202505270NYL,2025-05-27,2025,1,WNBA,GSV,NYL,,1.0,3.0,0.286,7.0,2.0,0.333,9.0,3.0,,0.5,4.0,2.0,,17.966666666666665,,-19.0,10.0,3.0,1.0,1.0
WNBA_202506010GSV,2025-06-01,2025,1,WNBA,MIN,GSV,,,4.0,0.5,4.0,2.0,0.5,8.0,4.0,1.0,0.8,5.0,4.0,,19.066666666666666,,2.0,14.0,4.0,,2.0
