game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-08-28-1198217,2019-08-28,2019,1,T20I,Singapore,Malaysia,18.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0
cricket-t20i-2019-08-29-1198218,2019-08-29,2019,1,T20I,Singapore,Malaysia,6.0,0.0,0.0,16.0,0.0,3.0,,1.0
