game_id,date,season,week,league,away,home,assists,blk,cto,goals,lb,pim,sog,to
703329312,2025-10-28,2025,1,NLL,TORONTO,OSHAWA,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
