game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-pzeQZ6xQKw,,2013,1,MLS,,,1.0,0.6099,19.7153,3.4468,3.0,1.0165,4.0,7.0,644.0,0.7075,147.0,-6.6334,-4.5125,1.1369,16.0,5.0,0.3901,1.9835,0.8876,2.3736,0.7526,1.4315
soccer-mls-2014-pzeQZ6xQKw,,2014,1,MLS,,,1.0,-0.6087,20.6805,1.2238,3.0,0.6011,4.0,21.0,1209.0,0.7778,369.0,1.7687,0.4793,0.4763,26.0,12.0,1.6087,2.3989,1.0905,4.0076,0.773,1.0735
soccer-mls-2015-pzeQZ6xQKw,,2015,1,MLS,,,3.0,0.4165,19.9704,2.2655,4.0,0.4324,7.0,23.0,1718.0,0.7058,486.0,-17.8225,-3.6672,1.6398,42.0,14.0,2.5835,3.5676,0.2029,6.1511,0.7424,2.3647
soccer-uslc-2020-eVq3rNX5WO,,2020,1,USLC,,,2.0,0.0488,21.2131,6.0554,2.0,1.4006,4.0,14.0,1106.0,0.6655,571.0,-20.6834,-3.6223,0.9848,7.0,5.0,1.9512,0.5994,1.7742,2.5506,0.7017,0.2713
soccer-uslc-2021-eVq3rNX5WO,,2021,1,USLC,,,3.0,1.6898,18.1048,1.8129,0.0,-0.2464,3.0,8.0,1175.0,0.7708,589.0,-0.6144,-0.1043,0.0,3.0,1.0,1.3102,0.2464,-0.0117,1.5565,0.7718,0.1448
soccer-uslc-2022-NWMWllL5lz,,2022,1,USLC,,,1.0,0.5748,17.231,-2.788,3.0,2.0359,4.0,6.0,335.0,0.7652,115.0,-3.1897,-2.7737,1.7959,8.0,3.0,0.4252,0.9641,0.7711,1.3893,0.793,0.3134
soccer-uslc-2022-e7MzZbKMr0,,2022,1,USLC,,,4.0,1.4274,20.1004,3.6823,1.0,0.1625,5.0,21.0,1750.0,0.7276,903.0,-18.357,-2.0329,0.2483,13.0,2.0,2.5726,0.8375,-0.1506,3.4101,0.7479,0.5903
soccer-uslc-2023-NWMWllL5lz,,2023,1,USLC,,,5.0,3.2191,18.9329,-0.6513,1.0,-0.589,6.0,9.0,793.0,0.7674,344.0,0.3238,0.0941,0.0,11.0,2.0,1.7809,1.589,-1.166,3.3699,0.7665,0.9172
soccer-uslc-2024-NWMWllL5lz,,2024,1,USLC,,,3.0,0.1532,18.6322,-0.738,0.0,-1.4076,3.0,21.0,1420.0,0.7839,546.0,6.1542,1.1271,0.0,19.0,5.0,2.8468,1.4076,-0.9806,4.2544,0.7726,1.0622
soccer-uslc-2025-7VqGLwzQvW,,2025,1,USLC,,,7.0,1.8285,18.7375,1.6353,4.0,0.6869,11.0,40.0,2632.0,0.7862,1174.0,31.9699,2.7232,2.5162,31.0,11.0,5.1715,3.3131,-0.3696,8.4846,0.759,2.1472
soccer-uslc-2026-7VqGLwzQvW,,2026,1,USLC,,,0.0,-0.5429,18.3573,1.1687,1.0,-0.6266,1.0,2.0,322.0,0.7448,145.0,0.2419,0.1668,0.0015,7.0,3.0,0.5429,1.6266,-0.1443,2.1695,0.7432,0.9413
