game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-838-1-1,2026-05-05,2026,1,WCF-WORLD,Slovenia,New Zealand,0.0,1.0,1.0,6.0,8.0
curling-wcf-world-2026-838-14-1,2026-05-08,2026,1,WCF-WORLD,New Zealand,Germany,1.0,1.0,0.0,8.0,5.0
curling-wcf-world-2026-838-18-3,2026-05-09,2026,1,WCF-WORLD,New Zealand,England,1.0,1.0,0.0,7.0,5.0
