game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,18.0,488.0,11.0,110.0,122.0,20.0,1729.0,13.0,1.0,122.0
