game_id,date,season,week,league,away,home,assists,catches,completions,drops,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-06-11-DET-PIT,2023-06-11,2023,7,,DET,PIT,1.0,7.0,8.0,1.0,10.0,2.0,14.0,71.0
