game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,26.0,8.0,3.0,83.0,6.0,42.0
