game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-ipl-2010-03-13-419107,2010-03-13,2010,1,IPL,Mumbai Indians,Rajasthan Royals,1.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,41.0,2.0,2.0,1.0
cricket-ipl-2010-03-15-419111,2010-03-15,2010,1,IPL,Rajasthan Royals,Delhi Daredevils,6.0,0.0,1.0,8.0,4.0,0.0,12.0,0.0,0.0,25.0,0.0,0.0,1.0
