game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,2.0,3.0,20.0,10.0,19.0,375.0,14.0,146.0
