game_id,date,season,week,league,away,home,gp,pr_no,pr_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,6.0,1.0,17.0,31.0,3.0,322.0
