game_id,date,season,week,league,away,home,def_fr,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,1.0,2.0,20.0,3.0,1.0,19.0,2.0,27.0
