game_id,date,season,week,league,away,home,pass_att,pass_cmp,pass_lg,pass_loss,pass_sack,pass_yds
FOOTBALL_CFL_2016_11_5_SSK@BC,2016-11-05,2016,1,CFL,SSK,BC,1.0,1.0,6.0,5.0,1.0,6.0
