game_id,date,season,week,league,away,home,assists,catches,completions,goals,throwAttempts,yardsReceived,yardsThrown
2023-06-17-DAL-ATL,2023-06-17,2023,8,,DAL,ATL,3.0,9.0,8.0,1.0,9.0,18.0,51.0
