game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2006-09-20-257470,2006-09-20,2006,1,ODI,South Africa,Zimbabwe,,,,,,,60.0,0.0,0.0,70.0,2.0,0.0,,1.0
cricket-odi-2006-10-08-249740,2006-10-08,2006,1,ODI,West Indies,Zimbabwe,1.0,0.0,1.0,11.0,0.0,0.0,,,,,,,1.0,1.0
cricket-odi-2006-10-10-249741,2006-10-10,2006,1,ODI,Sri Lanka,Zimbabwe,10.0,0.0,1.0,11.0,0.0,0.0,60.0,0.0,0.0,55.0,2.0,0.0,1.0,1.0
cricket-odi-2006-10-13-249743,2006-10-13,2006,1,ODI,Bangladesh,Zimbabwe,2.0,0.0,0.0,11.0,0.0,0.0,60.0,0.0,0.0,38.0,1.0,1.0,,1.0
cricket-odi-2014-08-21-736441,2014-08-21,2014,1,ODI,Zimbabwe,South Africa,4.0,0.0,0.0,10.0,1.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,,1.0
cricket-odi-2014-11-21-760787,2014-11-21,2014,1,ODI,Bangladesh,Zimbabwe,8.0,3.0,1.0,11.0,12.0,0.0,48.0,0.0,1.0,40.0,1.0,0.0,1.0,1.0
cricket-odi-2014-11-23-760789,2014-11-23,2014,1,ODI,Bangladesh,Zimbabwe,1.0,0.0,0.0,11.0,0.0,0.0,60.0,0.0,0.0,38.0,2.0,1.0,1.0,1.0
cricket-odi-2014-11-26-760791,2014-11-26,2014,1,ODI,Bangladesh,Zimbabwe,9.0,1.0,0.0,11.0,4.0,0.0,60.0,0.0,0.0,40.0,1.0,0.0,,1.0
cricket-odi-2014-11-28-760793,2014-11-28,2014,1,ODI,Bangladesh,Zimbabwe,,,,,,,60.0,0.0,0.0,36.0,2.0,1.0,,1.0
cricket-odi-2014-12-01-760795,2014-12-01,2014,1,ODI,Bangladesh,Zimbabwe,9.0,0.0,0.0,11.0,2.0,0.0,24.0,0.0,0.0,21.0,0.0,0.0,,1.0
cricket-t20i-2014-03-17-682901,2014-03-17,2014,1,T20I,Ireland,Zimbabwe,,,,,,,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
cricket-tests-2014-10-25-760781,2014-10-25,2014,1,TESTS,Bangladesh,Zimbabwe,10.0,0.0,0.0,11.0,5.0,0.0,156.0,6.0,0.0,58.0,1.0,0.0,,1.0
cricket-odi-2015-02-15-656403,2015-02-15,2015,1,ODI,South Africa,Zimbabwe,,,,,,,48.0,0.0,0.0,34.0,1.0,0.0,,1.0
cricket-odi-2015-02-19-656413,2015-02-19,2015,1,ODI,United Arab Emirates,Zimbabwe,,,,,,,60.0,0.0,0.0,53.0,0.0,0.0,,1.0
cricket-odi-2015-02-24-656427,2015-02-24,2015,1,ODI,West Indies,Zimbabwe,9.0,1.0,1.0,11.0,6.0,0.0,18.0,0.0,0.0,37.0,0.0,0.0,,1.0
