game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2019-03-22-1176793,2019-03-22,2019,1,T20I,Papua New Guinea,Vanuatu,12.0,0.0,1.0,16.0,0.0,1.0,1.0
cricket-t20i-2019-03-23-1176794,2019-03-23,2019,1,T20I,Philippines,Vanuatu,24.0,0.0,0.0,15.0,1.0,2.0,1.0
cricket-t20i-2019-03-24-1176796,2019-03-24,2019,1,T20I,Philippines,Vanuatu,12.0,0.0,0.0,18.0,0.0,0.0,1.0
