game_id,date,season,week,league,away,home,score_pts,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
FOOTBALL_CFL_2017_10_14_TOR@EDM,2017-10-14,2017,1,CFL,TOR,EDM,12.0,4.0,3.0,31.0,12.0,3.0,3.0
FOOTBALL_CFL_2017_10_21_EDM@BC,2017-10-21,2017,1,CFL,EDM,BC,5.0,2.0,1.0,25.0,4.0,1.0,1.0
FOOTBALL_CFL_2017_10_28_CGY@EDM,2017-10-28,2017,1,CFL,CGY,EDM,9.0,2.0,2.0,38.0,9.0,3.0,3.0
FOOTBALL_CFL_2017_10_9_EDM@MTL,2017-10-09,2017,1,CFL,EDM,MTL,12.0,4.0,3.0,26.0,12.0,5.0,3.0
FOOTBALL_CFL_2017_9_30_WPG@EDM,2017-09-30,2017,1,CFL,WPG,EDM,7.0,3.0,2.0,42.0,7.0,1.0,1.0
