game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452436,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559383,,,1,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2457579,,,2,,,,0.0,0.0,0.0,1.0,0.0,4.0,0.0
2559390,,,2,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2463134,,,3,,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2559395,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463412,,,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559403,,,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559406,,,5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559424,,,6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
