game_id,date,season,week,league,away,home,gp,punt_no,punt_yds,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,9.0,38.0,1343.0,1.0,4.0,1.0
