game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,points,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_orlando-predators_SEASON_TOTAL,2021-12-31,,0,,,ORLANDO PREDATORS,1.0,28.0,100.0,1.0,0.0,0.0,16.0,86.0,0.0,0.0,27.0,17.2,8.0,0.0,0.0,0.0,8.4,22.0,0.0,126.0,25.2,15.0,3.0,0.7,2.0,3.0,1.0,3.2,0.4,214.0,11.0,5.0,45.0,42.8
