game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_td,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,4.0,56.0,34.0,2.0,460.0,2.0,19.0
