game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2019-05-20-1184260,2019-05-20,2019,1,T20I,Uganda,Botswana,27.0,6.0,0.0,4.0,44.0,1.0,,1.0
cricket-t20i-2019-05-21-1184262,2019-05-21,2019,1,T20I,Uganda,Namibia,20.0,1.0,0.0,4.0,11.0,0.0,,1.0
cricket-t20i-2019-05-22-1184902,2019-05-22,2019,1,T20I,Uganda,Kenya,11.0,2.0,0.0,4.0,10.0,0.0,,1.0
cricket-t20i-2019-05-23-1184266,2019-05-23,2019,1,T20I,Uganda,Ghana,20.0,4.0,0.0,2.0,24.0,0.0,1.0,1.0
cricket-t20i-2021-04-03-1257404,2021-04-03,2021,1,T20I,Uganda,Namibia,11.0,0.0,0.0,2.0,7.0,0.0,,1.0
cricket-t20i-2021-04-05-1257405,2021-04-05,2021,1,T20I,Namibia,Uganda,3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
cricket-t20i-2021-04-05-1257406,2021-04-05,2021,1,T20I,Namibia,Uganda,29.0,2.0,0.0,2.0,21.0,0.0,,1.0
cricket-t20i-2021-09-10-1275044,2021-09-10,2021,1,T20I,Kenya,Uganda,6.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0
cricket-t20i-2021-09-11-1275040,2021-09-11,2021,1,T20I,Uganda,Nigeria,8.0,1.0,0.0,1.0,6.0,0.0,,1.0
cricket-t20i-2022-04-08-1309701,2022-04-08,2022,1,T20I,Uganda,Namibia,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2022-04-09-1309702,2022-04-09,2022,1,T20I,Namibia,Uganda,10.0,2.0,0.0,1.0,16.0,1.0,1.0,1.0
cricket-t20i-2022-04-10-1309703,2022-04-10,2022,1,T20I,Namibia,Uganda,3.0,0.0,0.0,1.0,0.0,0.0,,1.0
