game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_albany-empire_SEASON_TOTAL,2021-12-31,,0,,,ALBANY EMPIRE,5.0,1.4,7.0,7.0,0.0,1.5,15.0
