game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2019-NWMWlBK5lz,,2019,1,MLS,,,0.0,0.0,20.2844,4.5303,0.0,-0.0933,0.0,0.0,280.0,0.8759,137.0,1.2241,0.8935,0.0,1.0,0.0,0.0,0.0933,-0.0933,0.0933,0.867,0.0357
soccer-uslc-2019-4wM4lGgMjB,,2019,1,USLC,,,0.0,-0.0959,21.2309,4.6071,2.0,1.5402,2.0,3.0,803.0,0.8547,413.0,5.9191,1.4332,2.1693,4.0,2.0,0.0959,0.4598,0.9593,0.5557,0.8404,0.1898
soccer-mls-2020-NWMWlBK5lz,,2020,1,MLS,,,0.0,0.0,23.0936,4.6531,0.0,0.0,0.0,0.0,17.0,1.0,13.0,0.7185,5.5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447,0.0
soccer-uslc-2020-NWMWgNDMlz,,2020,1,USLC,,,2.0,0.7221,20.891,4.1651,0.0,-0.0832,2.0,6.0,707.0,0.8773,383.0,14.316,3.7379,0.0,3.0,0.0,1.2779,0.0832,-0.0832,1.3611,0.8399,0.0434
soccer-uslc-2021-kRQaeY8QKZ,,2021,1,USLC,,,0.0,-1.334,22.0512,4.6293,0.0,-0.2531,0.0,14.0,2325.0,0.83,1188.0,2.3693,0.1994,0.0,10.0,1.0,1.334,0.2531,-0.226,1.5871,0.828,0.1164
soccer-uslc-2022-kRQaeY8QKZ,,2022,1,USLC,,,0.0,-0.3141,21.284,4.7642,1.0,0.2795,1.0,8.0,1088.0,0.8057,494.0,-3.3678,-0.6817,0.5079,7.0,1.0,0.3141,0.7205,-0.1342,1.0346,0.8125,0.3652
soccer-uslc-2023-NWMWg9LMlz,,2023,1,USLC,,,0.0,-0.5482,20.8889,6.5142,0.0,-0.3623,0.0,8.0,1025.0,0.763,481.0,2.6678,0.5546,0.0,5.0,1.0,0.5482,0.3623,-0.2877,0.9106,0.7574,0.2836
soccer-uslc-2023-e7MzZbKMr0,,2023,1,USLC,,,1.0,0.4984,20.2374,3.3161,0.0,-0.0651,1.0,6.0,1224.0,0.8838,654.0,9.7554,1.4916,0.0,3.0,0.0,0.5016,0.0651,-0.0651,0.5667,0.8689,0.0249
soccer-uslc-2024-KAqBvpmqbg,,2024,1,USLC,,,1.0,-0.4472,20.9891,4.5511,1.0,-0.0833,2.0,27.0,3405.0,0.8491,2233.0,46.9609,2.103,0.8912,19.0,4.0,1.4472,1.0833,-0.6163,2.5305,0.8281,0.8056
soccer-uslc-2025-KAqBvpmqbg,,2025,1,USLC,,,0.0,-1.6636,20.2895,4.8946,0.0,-1.288,0.0,26.0,2977.0,0.8956,1811.0,88.8087,4.9038,0.0,26.0,4.0,1.6636,1.288,-0.7273,2.9517,0.8466,0.9064
soccer-uslc-2026-7VqGZE35vW,,2026,1,USLC,,,0.0,-0.5012,21.0069,5.7474,0.0,-0.13,0.0,9.0,907.0,0.8815,768.0,27.7704,3.6159,0.0,5.0,0.0,0.5012,0.13,-0.13,0.6312,0.8454,0.1021
