game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,3.0,4.0,172.0,90.0,9.0,6.0,927.0,14.0
