game_id,date,season,week,league,away,home,fg_att,gp,pat_att,pat_made,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,3.0,11.0,24.0,14.0,29.0,368.0,2.0,20.0
