game_id,date,season,week,league,away,home,assisted_tackles,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,forced_fumbles,fumble_recoveries,sacks,tackles
FOOTBALL_AF1_2026_4_18_T584635G1168204@T584761,2026-04-18,2026,2,AF1,Albany Firebirds,Beaumont Renegades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
FOOTBALL_AF1_2026_5_17_T584761G1168220@T584747,2026-05-17,2026,6,AF1,Beaumont Renegades,Kentucky Barrels,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
FOOTBALL_AF1_2026_5_23_T584761G1168384@T584641,2026-05-23,2026,7,AF1,Beaumont Renegades,Washington Wolfpack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
FOOTBALL_AF1_2026_6_5_T584761G1168390@T584635,2026-06-05,2026,9,AF1,Beaumont Renegades,Albany Firebirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
FOOTBALL_AF1_2026_6_20_T612138G1168399@T584761,2026-06-20,2026,11,AF1,Oceanside Stealth,Beaumont Renegades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
