game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2019-06-26-1186490,2019-06-26,2019,1,T20I,Maldives,Thailand,10.0,0.0,0.0,7.0,13.0,1.0,,1.0
cricket-t20i-2019-06-29-1186493,2019-06-29,2019,1,T20I,Maldives,Thailand,4.0,0.0,0.0,6.0,2.0,0.0,,1.0
cricket-t20i-2020-02-25-1215159,2020-02-25,2020,1,T20I,Oman,Maldives,35.0,1.0,0.0,4.0,34.0,1.0,,1.0
cricket-t20i-2021-10-24-1284491,2021-10-24,2021,1,T20I,Qatar,Maldives,4.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2022-07-04-1322002,2022-07-04,2022,1,T20I,Bhutan,Maldives,8.0,0.0,0.0,5.0,2.0,0.0,,1.0
cricket-t20i-2022-07-06-1322004,2022-07-06,2022,1,T20I,Maldives,Malaysia,12.0,1.0,0.0,6.0,20.0,1.0,,1.0
cricket-t20i-2022-07-07-1322005,2022-07-07,2022,1,T20I,Bhutan,Maldives,19.0,2.0,0.0,7.0,27.0,2.0,,1.0
cricket-t20i-2022-07-08-1322007,2022-07-08,2022,1,T20I,Maldives,Thailand,14.0,1.0,0.0,5.0,14.0,0.0,1.0,1.0
cricket-t20i-2024-02-02-1418182,2024-02-02,2024,1,T20I,Singapore,Maldives,31.0,1.0,0.0,5.0,23.0,0.0,2.0,1.0
cricket-t20i-2024-02-04-1418187,2024-02-04,2024,1,T20I,Japan,Maldives,7.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0
cricket-t20i-2024-02-06-1418191,2024-02-06,2024,1,T20I,Maldives,Thailand,19.0,0.0,0.0,3.0,7.0,0.0,,1.0
cricket-t20i-2024-02-07-1418193,2024-02-07,2024,1,T20I,Maldives,Bhutan,4.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2024-02-12-1420802,2024-02-12,2024,1,T20I,Saudi Arabia,Maldives,10.0,1.0,0.0,5.0,7.0,0.0,1.0,1.0
cricket-t20i-2024-02-15-1420805,2024-02-15,2024,1,T20I,Maldives,Thailand,19.0,2.0,0.0,5.0,17.0,1.0,,1.0
cricket-t20i-2024-02-16-1420808,2024-02-16,2024,1,T20I,Maldives,Bhutan,5.0,0.0,0.0,4.0,3.0,0.0,,1.0
cricket-t20i-2024-10-20-1453913,2024-10-20,2024,1,T20I,Maldives,Bhutan,,,,,,,1.0,1.0
