game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-a2lqR4JMr0,,2013,1,MLS,,,0.0,0.0,53.0475,48.5113,0.0,9.0,0.6708,0.0,1.0805,0.0,0.4167,0.0,447.0,0.45,140.0,-8.6984,-6.2131,0.0,14.0,0.0,24.0,0.0,0.0,0.0,8.3292,0.0,0.0,0.5121,0.0
soccer-mls-2014-a2lqR4JMr0,,2014,1,MLS,,,0.0,0.0,43.8123,38.1032,0.0,14.0,-4.3923,-0.0951,0.7612,0.0,0.1333,0.0,981.0,0.6336,333.0,2.7015,0.8113,0.0,45.0,1.0,60.0,0.0,0.0,0.0951,18.3923,-0.0951,0.0951,0.6255,0.0939
soccer-mls-2015-a2lqR4JMr0,,2015,1,MLS,,,0.0,-0.0383,44.0711,37.4665,0.0,24.0,-2.5406,0.0,0.9043,0.0,0.125,1.0,975.0,0.6547,278.0,10.1339,3.6453,0.0,40.0,0.0,64.0,0.0,0.0383,0.0,26.5406,0.0,0.0383,0.6182,0.0
soccer-mls-2016-a2lqR4JMr0,,2016,1,MLS,,,0.0,0.0,52.3198,47.1,0.0,5.0,-0.0929,0.0,0.9818,0.0,0.0769,0.0,395.0,0.3923,130.0,-10.5848,-8.1421,0.0,8.0,0.0,13.0,0.0,0.0,0.0,5.0929,0.0,0.0,0.4737,0.0
soccer-mls-2017-WBLMvYAQxe,,2017,1,MLS,,,0.0,0.0,46.069,38.6946,0.0,21.0,0.0438,0.0,1.0021,0.0,0.1,0.0,1547.0,0.6629,439.0,11.3512,2.5857,0.0,49.0,0.0,70.0,0.0,0.0,0.0,20.9562,0.0,0.0,0.637,0.0
soccer-uslc-2017-zeQZe4DqKw,,2017,1,USLC,,,0.0,0.0,34.2002,25.0057,0.0,1.0,-0.5314,0.0,0.653,0.0,0.2,0.0,95.0,0.8529,34.0,1.1597,3.4108,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.5314,0.0,0.0,0.8188,0.0
soccer-mls-2018-WBLMvYAQxe,,2018,1,MLS,,,0.0,-0.1289,45.5745,38.1616,0.0,30.0,-1.213,0.0,0.9611,0.0,0.1416,1.0,2770.0,0.613,845.0,-10.3134,-1.2205,0.0,83.0,0.0,113.0,0.0,0.1289,0.0,31.213,0.0,0.1289,0.6252,0.0
soccer-uslc-2018-zeQZe4DqKw,,2018,1,USLC,,,0.0,0.0,49.5918,42.8046,0.0,0.0,-0.5184,0.0,0.0,0.0,0.0,0.0,98.0,0.5476,42.0,-1.8581,-4.424,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.5184,0.0,0.0,0.5919,0.0
soccer-mls-2019-WBLMvYAQxe,,2019,1,MLS,,,0.0,0.0,41.941,34.4371,0.0,24.0,0.9332,0.0,1.0405,0.0,0.1875,0.0,998.0,0.6604,318.0,0.8523,0.268,0.0,40.0,0.0,64.0,0.0,0.0,0.0,23.0668,0.0,0.0,0.6577,0.0
soccer-mls-2020-WBLMvYAQxe,,2020,1,MLS,,,0.0,-0.027,39.9307,30.7805,0.0,3.0,-1.0474,0.0,0.7412,0.0,0.1429,1.0,96.0,0.8125,32.0,2.4293,7.5916,0.0,4.0,0.0,7.0,0.0,0.027,0.0,4.0474,0.0,0.027,0.7366,0.0
soccer-mls-2021-WBLMvYAQxe,,2021,1,MLS,,,0.0,0.0,44.1327,37.1536,0.0,1.0,-0.2295,0.0,0.8134,0.0,0.0,0.0,185.0,0.6829,41.0,2.4539,5.9851,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.2295,0.0,0.0,0.6231,0.0
