game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-cpl-2025-08-19-1477977,2025-08-19,2025,1,CPL,St Lucia Kings,St Kitts and Nevis Patriots,36.0,2.0,0.0,5.0,50.0,4.0,6.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-cpl-2025-08-21-1477979,2025-08-21,2025,1,CPL,St Kitts and Nevis Patriots,Barbados Royals,9.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,33.0,2.0,0.0,1.0,1.0
cricket-cpl-2025-08-24-1477982,2025-08-24,2025,1,CPL,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,2.0,0.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,17.0,1.0,0.0,,1.0
cricket-cpl-2025-08-28-1477986,2025-08-28,2025,1,CPL,St Kitts and Nevis Patriots,St Lucia Kings,,,,,,,12.0,0.0,0.0,34.0,0.0,0.0,,1.0
cricket-cpl-2025-09-01-1477990,2025-09-01,2025,1,CPL,Trinbago Knight Riders,St Kitts and Nevis Patriots,6.0,1.0,1.0,8.0,12.0,1.0,18.0,0.0,0.0,30.0,1.0,1.0,,1.0
cricket-cpl-2025-09-07-1477996,2025-09-07,2025,1,CPL,St Kitts and Nevis Patriots,Guyana Amazon Warriors,21.0,1.0,1.0,7.0,22.0,1.0,18.0,0.0,0.0,22.0,1.0,0.0,,1.0
cricket-cpl-2025-09-11-1477998,2025-09-11,2025,1,CPL,St Kitts and Nevis Patriots,Barbados Royals,23.0,2.0,0.0,7.0,30.0,1.0,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
cricket-t20i-2025-09-27-1489968,2025-09-27,2025,1,T20I,Nepal,West Indies,25.0,1.0,0.0,6.0,22.0,1.0,24.0,0.0,0.0,29.0,3.0,5.0,1.0,1.0
cricket-t20i-2025-09-29-1489969,2025-09-29,2025,1,T20I,Nepal,West Indies,5.0,0.0,0.0,9.0,2.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-09-30-1489970,2025-09-30,2025,1,T20I,Nepal,West Indies,,,,,,,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-ilt20-2026-01-01-1501349,2026-01-01,2026,1,ILT20,Abu Dhabi Knight Riders,Dubai Capitals,10.0,0.0,0.0,5.0,7.0,0.0,12.0,0.0,0.0,21.0,0.0,0.0,,1.0
