game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2016-kRQabn8MKZ,,2016,1,MLS,,,0.0,0.0,0.0,0.0,0.0,-0.0464,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0464,-0.027,0.0464,0.0,0.0845
soccer-mls-2017-kRQabn8MKZ,,2017,1,MLS,,,4.0,2.1697,18.5939,1.6949,1.0,-0.0814,5.0,13.0,1160.0,0.7194,531.0,-8.9518,-1.6858,0.0002,11.0,4.0,1.8303,1.0814,-0.5063,2.9117,0.7363,0.6047
soccer-uslc-2017-4JMAkpDqKg,,2017,1,USLC,,,0.0,0.0,27.1445,11.5194,0.0,-0.1651,0.0,0.0,95.0,0.7619,42.0,2.8815,6.8607,0.0,1.0,1.0,0.0,0.1651,-0.0566,0.1651,0.6933,0.0444
soccer-mls-2018-APk5LGOMOW,,2018,1,MLS,,,0.0,-0.6725,15.6911,-0.1851,2.0,-0.1426,2.0,6.0,878.0,0.758,281.0,-5.5885,-1.9888,1.6811,19.0,9.0,0.6725,2.1426,0.29,2.8151,0.7779,1.1261
soccer-mls-2018-X0Oq66zq6D,,2018,1,MLS,,,2.0,-0.2095,18.7959,1.3555,1.0,-0.3841,3.0,15.0,981.0,0.7431,327.0,-2.8663,-0.8765,0.5868,17.0,4.0,2.2095,1.3841,-0.2461,3.5936,0.7519,0.9013
soccer-mls-2019-X0Oq66zq6D,,2019,1,MLS,,,0.0,-0.4032,17.7144,5.5075,1.0,-0.255,1.0,4.0,267.0,0.8,135.0,2.2374,1.6573,0.2938,7.0,4.0,0.4032,1.255,0.7156,1.6582,0.7834,0.49
soccer-mls-2020-kRQand1MKZ,,2020,1,MLS,,,2.0,0.8108,17.7019,1.8359,0.0,-0.6521,2.0,7.0,379.0,0.7343,143.0,-1.3762,-0.9624,0.0,7.0,1.0,1.1892,0.6521,-0.4805,1.8413,0.7439,0.7964
soccer-mls-2021-eVq3ya6MWO,,2021,1,MLS,,,1.0,-0.6946,17.1589,3.484,0.0,-2.8107,1.0,19.0,1557.0,0.7351,638.0,-15.9596,-2.5015,0.0,26.0,7.0,1.6946,2.8107,-1.0996,4.5053,0.7601,1.8963
soccer-uslc-2021-Pk5LzyGQOW,,2021,1,USLC,,,0.0,0.0,18.836,3.389,0.0,0.0,0.0,0.0,66.0,0.7647,51.0,-3.5067,-6.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8335,0.0
soccer-mls-2022-kaDQ0wRqEv,,2022,1,MLS,,,3.0,0.9313,17.7412,3.0296,1.0,-0.1685,4.0,24.0,2712.0,0.8078,1462.0,-12.9189,-0.8836,0.2077,17.0,3.0,2.0687,1.1685,0.4124,3.2372,0.8166,0.8662
soccer-mls-2023-kaDQ0wRqEv,,2023,1,MLS,,,1.0,-0.4333,17.4027,1.8577,2.0,0.8062,3.0,18.0,2064.0,0.8256,1101.0,10.8887,0.989,0.8233,17.0,6.0,1.4333,1.1938,0.3387,2.627,0.8157,0.6953
soccer-mls-2024-APk5LGOMOW,,2024,1,MLS,,,5.0,2.2075,18.0539,2.8917,0.0,-0.7466,5.0,28.0,1787.0,0.7988,1039.0,-11.8377,-1.1393,0.0,15.0,6.0,2.7925,0.7466,0.1578,3.5391,0.8102,0.5059
soccer-mls-2025-a2lqRX2Mr0,,2025,1,MLS,,,0.0,-1.013,20.3255,4.7143,0.0,-0.6823,0.0,16.0,1621.0,0.7541,858.0,-10.4519,-1.2182,0.0,11.0,4.0,1.013,0.6823,-0.0684,1.6954,0.7663,0.5235
soccer-mls-2026-kRQabn8MKZ,,2026,1,MLS,,,0.0,-0.1411,19.1923,4.1998,0.0,-0.1043,0.0,3.0,763.0,0.6963,382.0,-27.0705,-7.0865,0.0,3.0,1.0,0.1411,0.1043,0.5021,0.2454,0.7672,0.0798
