game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,3.0,2.0,49.0,3.0,13.0,4.0,61.0,4.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,4.0,4.0,51.0,3.0,3.0,7.0,52.0,4.0
