game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,4.0,159.0,83.0,4.0,3.0,837.0,4.0
