game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nasl-2016-kRQand1MKZ,,2016,1,NASL,,,0.0,-0.1562,17.5708,0.018,1.0,0.4617,1.0,4.0,534.0,0.7375,160.0,-7.7271,-4.8294,0.0893,8.0,4.0,0.1562,0.5383,0.3726,0.6946,0.7858,0.221
soccer-mls-2017-kRQand1MKZ,,2017,1,MLS,,,0.0,-0.9066,17.8791,1.2779,0.0,-0.1846,0.0,6.0,736.0,0.7955,357.0,-2.5166,-0.7049,0.0,1.0,0.0,0.9066,0.1846,-0.1846,1.0912,0.8026,0.1574
soccer-uslc-2018-315VWlvq9x,,2018,1,USLC,,,2.0,1.1776,16.9742,0.2253,0.0,-0.8075,2.0,8.0,973.0,0.7065,310.0,-6.4977,-2.096,0.0,15.0,5.0,0.8224,0.8075,-0.3682,1.6299,0.7274,0.7068
soccer-uslc-2019-9YqdojR5vJ,,2019,1,USLC,,,7.0,1.5798,21.4728,4.4459,4.0,0.4251,11.0,57.0,3299.0,0.722,1766.0,25.8247,1.4623,3.339,57.0,16.0,5.4202,3.5749,-1.2423,8.995,0.7073,1.9256
soccer-uslc-2020-0x5gJawM7O,,2020,1,USLC,,,2.0,-0.8527,20.5423,5.2628,2.0,1.2214,4.0,19.0,1358.0,0.723,722.0,11.0302,1.5277,0.3827,19.0,7.0,2.8527,0.7786,0.7903,3.6313,0.7077,0.647
soccer-mls-2021-WBLMvYAQxe,,2021,1,MLS,,,0.0,0.0,21.3006,-5.9944,0.0,0.0,0.0,0.0,11.0,0.8,5.0,0.1542,3.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,0.0
soccer-mlsnp-2022-zeQZe4DqKw,,2022,1,MLSNP,,,2.0,-0.0648,18.9103,2.587,2.0,1.1842,4.0,15.0,954.0,0.7507,369.0,11.3857,3.0855,2.6388,13.0,6.0,2.0648,0.8158,0.7729,2.8806,0.7198,0.7144
soccer-uslc-2023-7vQ7x3YMD1,,2023,1,USLC,,,2.0,0.1081,20.3797,7.825,0.0,-0.8626,2.0,17.0,1396.0,0.6491,436.0,2.8517,0.6541,0.0,8.0,1.0,1.8919,0.8626,-0.8453,2.7544,0.6425,0.6947
soccer-usl1-2024-4JMAOrPqKg,,2024,1,USL1,,,0.0,-1.1342,18.1995,2.9785,1.0,-0.1719,1.0,9.0,1333.0,0.8294,633.0,16.1998,2.5592,0.2115,13.0,3.0,1.1342,1.1719,-0.7693,2.3061,0.8038,0.4833
soccer-usl1-2025-4JMAOrPqKg,,2025,1,USL1,,,1.0,-0.1592,16.5788,1.4675,2.0,0.179,3.0,8.0,1348.0,0.7725,400.0,3.222,0.8055,0.1178,23.0,6.0,1.1592,1.821,-0.98,2.9802,0.7644,0.6895
