game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,11.0,81.0,16.0,1.0,56.0
