game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards
FOOTBALL_IFL_2026_8_2_T4ORLANDOPIRATESG20260802I88B@T1GREENBAYBLIZZARD,2026-08-02,2026,,IFL,#4 Orlando Pirates,#1 Green Bay Blizzard,5.0,6.0,0.0,10.0,2.0,8.0,8.0,1.0,1.0,8.0
