game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205070DAL,2022-05-07,2022,1,WNBA,ATL,DAL,4.0,4.0,3.0,0.333,12.0,4.0,0.267,15.0,4.0,2.0,0.8,5.0,4.0,,35.6,,3.0,16.0,3.0,2.0,1.0
WNBA_202205110ATL,2022-05-11,2022,1,WNBA,LAS,ATL,1.0,1.0,7.0,0.5,10.0,5.0,0.389,18.0,7.0,2.0,1.0,2.0,2.0,,34.2,1.0,4.0,21.0,8.0,1.0,1.0
WNBA_202205130ATL,2022-05-13,2022,1,WNBA,LVA,ATL,2.0,1.0,4.0,1.0,2.0,2.0,0.4,10.0,4.0,3.0,1.0,3.0,3.0,,25.3,,-32.0,13.0,4.0,,1.0
WNBA_202205150IND,2022-05-15,2022,1,WNBA,ATL,IND,2.0,,1.0,0.375,8.0,3.0,0.5,18.0,9.0,2.0,0.706,17.0,12.0,,32.483333333333334,2.0,,33.0,3.0,3.0,3.0
WNBA_202205170IND,2022-05-17,2022,1,WNBA,ATL,IND,1.0,,5.0,0.6,5.0,3.0,0.7,10.0,7.0,1.0,1.0,2.0,2.0,,24.766666666666666,,21.0,19.0,5.0,1.0,
WNBA_202205200ATL,2022-05-20,2022,1,WNBA,WAS,ATL,4.0,,1.0,0.5,8.0,4.0,0.438,16.0,7.0,4.0,1.0,3.0,3.0,,34.483333333333334,2.0,-9.0,21.0,3.0,2.0,
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,2.0,,,,4.0,,,9.0,,3.0,,,,,28.583333333333332,2.0,-22.0,,2.0,2.0,2.0
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,6.0,1.0,2.0,0.4,5.0,2.0,0.5,10.0,5.0,1.0,,2.0,,,25.8,,19.0,12.0,2.0,1.0,1.0
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,2.0,,4.0,0.429,7.0,3.0,0.474,19.0,9.0,4.0,0.5,2.0,1.0,,30.066666666666666,,7.0,22.0,4.0,3.0,1.0
WNBA_202206030ATL,2022-06-03,2022,1,WNBA,CHI,ATL,,1.0,4.0,0.167,6.0,1.0,0.167,12.0,2.0,3.0,,,,,31.483333333333334,,-22.0,5.0,4.0,,1.0
WNBA_202206050ATL,2022-06-05,2022,1,WNBA,IND,ATL,1.0,,4.0,0.667,3.0,2.0,0.545,11.0,6.0,1.0,1.0,2.0,2.0,,32.61666666666667,1.0,8.0,16.0,5.0,2.0,1.0
WNBA_202206070SEA,2022-06-07,2022,1,WNBA,ATL,SEA,,1.0,4.0,,6.0,,0.294,17.0,5.0,,0.5,2.0,1.0,,36.483333333333334,2.0,-19.0,11.0,6.0,3.0,1.0
WNBA_202206100PHO,2022-06-10,2022,1,WNBA,ATL,PHO,5.0,1.0,3.0,0.5,12.0,6.0,0.5,18.0,9.0,5.0,0.5,2.0,1.0,,37.15,,3.0,25.0,3.0,,
WNBA_202206150CON,2022-06-15,2022,1,WNBA,ATL,CON,2.0,1.0,4.0,0.4,10.0,4.0,0.333,15.0,5.0,2.0,,,,,22.483333333333334,1.0,-27.0,14.0,5.0,3.0,3.0
WNBA_202206170CHI,2022-06-17,2022,1,WNBA,ATL,CHI,7.0,2.0,3.0,0.286,7.0,2.0,0.467,15.0,7.0,5.0,,1.0,,,28.866666666666667,1.0,9.0,16.0,4.0,1.0,4.0
WNBA_202206210ATL,2022-06-21,2022,1,WNBA,DAL,ATL,4.0,1.0,5.0,0.333,9.0,3.0,0.263,19.0,5.0,3.0,0.75,4.0,3.0,,35.65,3.0,9.0,16.0,8.0,1.0,4.0
WNBA_202206240ATL,2022-06-24,2022,1,WNBA,NYL,ATL,2.0,1.0,8.0,0.4,5.0,2.0,0.333,18.0,6.0,3.0,1.0,5.0,5.0,,35.1,,-8.0,19.0,8.0,1.0,2.0
WNBA_202206260ATL,2022-06-26,2022,1,WNBA,CON,ATL,4.0,1.0,5.0,0.143,7.0,1.0,0.313,16.0,5.0,2.0,0.5,2.0,1.0,,35.95,2.0,-13.0,12.0,7.0,2.0,3.0
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,3.0,,3.0,,7.0,,0.143,14.0,2.0,1.0,0.5,2.0,1.0,,24.6,,-19.0,5.0,3.0,,1.0
WNBA_202206300NYL,2022-06-30,2022,1,WNBA,ATL,NYL,2.0,,5.0,0.2,5.0,1.0,0.273,11.0,3.0,3.0,0.75,4.0,3.0,,29.233333333333334,,-3.0,10.0,5.0,,2.0
WNBA_202207030ATL,2022-07-03,2022,1,WNBA,SEA,ATL,2.0,,5.0,0.5,4.0,2.0,0.583,12.0,7.0,3.0,,,,,24.133333333333333,,8.0,16.0,5.0,3.0,
WNBA_202207060ATL,2022-07-06,2022,1,WNBA,WAS,ATL,2.0,,3.0,,6.0,,0.385,13.0,5.0,2.0,,,,,28.15,,-15.0,10.0,3.0,1.0,
WNBA_202207120CHI,2022-07-12,2022,1,WNBA,ATL,CHI,3.0,1.0,1.0,0.333,3.0,1.0,0.3,10.0,3.0,3.0,,,,,29.883333333333333,1.0,-15.0,7.0,2.0,2.0,
WNBA_202207190LVA,2022-07-19,2022,1,WNBA,ATL,LVA,3.0,3.0,5.0,0.667,9.0,6.0,0.533,15.0,8.0,,1.0,2.0,2.0,,31.65,,2.0,24.0,5.0,2.0,3.0
WNBA_202207210LAS,2022-07-21,2022,1,WNBA,ATL,LAS,3.0,,4.0,0.125,8.0,1.0,0.143,14.0,2.0,3.0,0.833,6.0,5.0,,32.43333333333333,5.0,-2.0,10.0,9.0,2.0,5.0
WNBA_202207240SEA,2022-07-24,2022,1,WNBA,ATL,SEA,3.0,,5.0,0.286,14.0,4.0,0.3,30.0,9.0,3.0,1.0,1.0,1.0,,34.03333333333333,1.0,-9.0,23.0,6.0,1.0,
WNBA_202207280ATL,2022-07-28,2022,1,WNBA,MIN,ATL,2.0,,1.0,0.333,6.0,2.0,0.35,20.0,7.0,2.0,1.0,2.0,2.0,,31.533333333333335,1.0,-5.0,18.0,2.0,1.0,1.0
WNBA_202207300ATL,2022-07-30,2022,1,WNBA,DAL,ATL,1.0,2.0,6.0,0.333,9.0,3.0,0.333,15.0,5.0,3.0,0.9,10.0,9.0,,34.4,,-14.0,22.0,6.0,1.0,3.0
WNBA_202208030ATL,2022-08-03,2022,1,WNBA,IND,ATL,4.0,2.0,5.0,0.3,10.0,3.0,0.385,13.0,5.0,4.0,0.875,8.0,7.0,,32.2,,6.0,20.0,5.0,5.0,3.0
WNBA_202208050ATL,2022-08-05,2022,1,WNBA,LAS,ATL,3.0,,4.0,0.5,8.0,4.0,0.583,12.0,7.0,2.0,0.909,11.0,10.0,,27.683333333333334,,19.0,28.0,4.0,1.0,2.0
