game_id,date,season,week,league,away,home,assisted_tackles,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,forced_fumbles,fumble_recoveries,sacks,tackles
FOOTBALL_AF1_2026_4_19_T612138G1168205@T584747,2026-04-19,2026,2,AF1,Oceanside Bombers,Kentucky Barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FOOTBALL_AF1_2026_5_3_T602555G1168214@T612138,2026-05-04,2026,4,AF1,Minnesota Monsters,Oceanside Bombers,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
