game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_td,recv_yds,rush_att,rush_gp,rush_yds
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,15.0,16.0,1.0,164.0,21.0,15.0,164.0
