game_id,date,season,week,league,away,home,assists,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202508150IND,2025-08-15,2025,1,WNBA,WAS,IND,1.0,,,1.0,,1.0,,,,6.5,,,,,1.0,
WNBA_202508170WAS,2025-08-17,2025,1,WNBA,LAS,WAS,,1.0,0.5,2.0,1.0,1.0,,,,9.75,1.0,-3.0,2.0,1.0,,1.0
WNBA_202508190WAS,2025-08-19,2025,1,WNBA,CON,WAS,,,0.667,3.0,2.0,3.0,,,,6.583333333333333,,-5.0,4.0,,,
WNBA_202508210CON,2025-08-21,2025,1,WNBA,WAS,CON,,,,,,,,,,1.8666666666666667,,,,,,
WNBA_202508230WAS,2025-08-23,2025,1,WNBA,LVA,WAS,,,,1.0,,1.0,1.0,2.0,2.0,3.283333333333333,,2.0,2.0,,1.0,
WNBA_202508280NYL,2025-08-28,2025,1,WNBA,WAS,NYL,1.0,,1.0,1.0,1.0,,,,,3.283333333333333,,-4.0,2.0,,,
WNBA_202508300GSV,2025-08-30,2025,1,WNBA,WAS,GSV,,,0.333,3.0,1.0,,,,,10.0,,-2.0,2.0,,,
WNBA_202509070WAS,2025-09-07,2025,1,WNBA,IND,WAS,,,,,,2.0,,,,3.3333333333333335,,-1.0,,,,
WNBA_202509090NYL,2025-09-09,2025,1,WNBA,WAS,NYL,,,,,,,1.0,2.0,2.0,2.216666666666667,,6.0,2.0,,,
