game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,,,11.0,2.0,,,9.0,2.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,4.0,33.0,3.0,3.0,3.0,20.0,5.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,,1.0,15.0,,4.0,,5.0,1.0
