game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-0KPqjA456v,,2013,1,MLS,,,0.0,-0.0312,54.3965,48.4421,0.0,1.0,-0.4568,0.0,0.6864,0.0,0.125,1.0,96.0,0.6176,34.0,3.1627,9.3019,0.0,7.0,0.0,8.0,0.0,0.0312,0.0,1.4568,0.0,0.0312,0.5246,0.0
soccer-mls-2015-0KPqjA456v,,2015,1,MLS,,,0.0,0.0,50.8219,44.3686,0.0,38.0,-2.6011,0.0,0.9359,0.0,0.2041,0.0,3310.0,0.5552,1077.0,21.5123,1.9974,0.0,105.0,0.0,147.0,0.0,0.0,0.0,40.6011,0.0,0.0,0.5353,0.0
soccer-mls-2016-0KPqjA456v,,2016,1,MLS,,,0.0,-0.1404,50.5989,44.257,0.0,37.0,-2.4696,0.0,0.9374,0.0,0.1712,1.0,3252.0,0.5521,1123.0,7.9238,0.7056,0.0,106.0,0.0,146.0,0.0,0.1404,0.0,39.4696,0.0,0.1404,0.545,0.0
soccer-mls-2017-0KPqjA456v,,2017,1,MLS,,,1.0,0.8871,46.8768,38.3322,0.0,33.0,-0.036,0.0,0.9989,1.0,0.1915,1.0,2211.0,0.5646,967.0,-41.8478,-4.3276,0.0,58.0,0.0,94.0,0.0,0.1129,0.0,33.036,0.0,0.1129,0.6079,0.0
soccer-mls-2018-kaDQ0wRqEv,,2018,1,MLS,,,0.0,-0.0303,47.7946,40.9914,0.0,61.0,3.6979,0.0,1.0645,0.0,0.1459,1.0,3327.0,0.6012,1131.0,33.5851,2.9695,0.0,120.0,0.0,185.0,0.0,0.0303,0.0,57.3021,0.0,0.0303,0.5715,0.0
soccer-mls-2019-kaDQ0wRqEv,,2019,1,MLS,,,0.0,-0.0451,44.4349,37.5834,0.0,58.0,-0.0939,0.0,0.9984,0.0,0.0878,1.0,3452.0,0.6815,1080.0,69.2096,6.4083,0.0,145.0,0.0,205.0,0.0,0.0451,0.0,58.0939,0.0,0.0451,0.6174,0.0
soccer-mls-2020-kaDQ0wRqEv,,2020,1,MLS,,,1.0,0.8473,46.3842,39.4308,0.0,35.0,5.7414,0.0,1.1962,1.0,0.1149,1.0,1754.0,0.6197,468.0,6.8872,1.4716,0.0,52.0,0.0,87.0,0.0,0.1527,0.0,29.2586,0.0,0.1527,0.6049,0.0
soccer-mls-2022-WBLMvYAQxe,,2022,1,MLS,,,0.0,0.0,50.4725,42.6115,0.0,3.0,0.1363,0.0,1.0476,0.0,0.1538,0.0,197.0,0.4366,71.0,-8.1041,-11.4143,0.0,10.0,0.0,13.0,0.0,0.0,0.0,2.8637,0.0,0.0,0.5508,0.0
soccer-mls-2023-WBLMvYAQxe,,2023,1,MLS,,,0.0,-0.1107,43.2949,33.5853,0.0,29.0,5.2211,0.0,1.2196,0.0,0.2051,2.0,1914.0,0.6703,649.0,-9.6348,-1.4846,0.0,48.0,0.0,78.0,0.0,0.1107,0.0,23.7789,0.0,0.1107,0.6851,0.0
soccer-mls-2025-NPqxKXZ59d,,2025,1,MLS,,,0.0,0.0,33.0498,25.4984,0.0,2.0,-0.9617,0.0,0.6753,0.0,0.0909,0.0,200.0,0.7581,62.0,-2.2278,-3.5932,0.0,9.0,0.0,11.0,0.0,0.0,0.0,2.9617,0.0,0.0,0.794,0.0
