game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-usl1-2022-gOMna8JQwN,,2022,1,USL1,,,0.0,0.0,38.4746,32.6714,0.0,11.0,1.4091,0.0,1.1469,0.0,0.1786,0.0,1390.0,0.6113,337.0,-9.8147,-2.9124,0.0,45.0,0.0,56.0,0.0,0.0,0.0,9.5909,0.0,0.0,0.6404,0.0
soccer-usl1-2023-gOMna8JQwN,,2023,1,USL1,,,0.0,0.0,28.816,20.8921,0.0,25.0,8.5196,0.0,1.517,0.0,0.2692,0.0,1544.0,0.7826,460.0,-11.8173,-2.569,0.0,25.0,0.0,52.0,0.0,0.0,0.0,16.4804,0.0,0.0,0.8083,0.0
soccer-usl1-2024-p6qb32XQ0G,,2024,1,USL1,,,0.0,-0.2135,35.6143,26.62,0.0,59.0,-2.2568,-0.1634,0.9632,0.0,0.1294,1.0,2913.0,0.7046,985.0,-23.7132,-2.4074,0.0,139.0,2.0,201.0,0.0,0.2135,0.1634,61.2568,-0.1634,0.3769,0.7286,0.1335
