game_id,date,season,week,league,away,home,def_solo,def_tot,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,rush_att,rush_lg,rush_yds
FOOTBALL_CFL_2021_11_28_CGY@SSK,2021-11-28,2021,1,CFL,CGY,SSK,1.0,1.0,16.0,3.0,5.0,5.0,28.0,,,
FOOTBALL_CFL_2021_12_5_SSK@WPG,2021-12-05,2021,1,CFL,SSK,WPG,,,9.0,3.0,6.0,7.0,22.0,,,
FOOTBALL_CFL_2021_8_21_OTT@SSK,2021-08-21,2021,1,CFL,OTT,SSK,,,19.0,4.0,4.0,22.0,42.0,1.0,9.0,9.0
