game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2022-06-22-1320208,2022-06-22,2022,1,T20I,United Arab Emirates,Qatar,,,,,,,1.0,1.0
cricket-t20i-2023-04-27-1370906,2023-04-27,2023,1,T20I,United Arab Emirates,Namibia,14.0,0.0,0.0,8.0,7.0,0.0,,1.0
