game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,1.0,,21.0,15.0,,4.0,2.0,1.0,,17.0,2.0,168.0,97.0
2023-05-06-TOR-BOS,2023-05-06,2023,2,AUDL,TORONTO RUSH,BOSTON GLORY,,1.0,,,1.0,,,,,,,,
2023-05-13-MTL-TOR,2023-05-13,2023,3,AUDL,MONTREAL ROYAL,TORONTO RUSH,3.0,,16.0,11.0,,4.0,,1.0,,14.0,2.0,317.0,55.0
2023-05-20-DC-TOR,2023-05-20,2023,4,AUDL,DC BREEZE,TORONTO RUSH,1.0,,16.0,13.0,,3.0,1.0,1.0,,15.0,1.0,228.0,113.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,AUDL,TORONTO RUSH,MONTREAL ROYAL,2.0,,18.0,13.0,,3.0,2.0,1.0,,15.0,2.0,309.0,77.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,AUDL,PHILADELPHIA PHOENIX,TORONTO RUSH,3.0,,30.0,20.0,,8.0,1.0,2.0,,23.0,2.0,503.0,201.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,AUDL,PITTSBURGH THUNDERBIRDS,TORONTO RUSH,1.0,1.0,22.0,17.0,,4.0,1.0,1.0,,20.0,1.0,278.0,133.0
2023-06-25-MTL-TOR,2023-06-25,2023,9,AUDL,MONTREAL ROYAL,TORONTO RUSH,3.0,,11.0,11.0,,1.0,,2.0,,12.0,1.0,181.0,131.0
2023-07-01-BOS-TOR,2023-07-01,2023,10,AUDL,BOSTON GLORY,TORONTO RUSH,4.0,,34.0,30.0,,7.0,1.0,2.0,1.0,31.0,1.0,486.0,218.0
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,0.0,0.0,,,0.0,5.0,,,,,2.0,247.0,16.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,UFA,rush,phoenix,1.0,0.0,,,0.0,3.0,,,,,2.0,166.0,10.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,UFA,phoenix,rush,0.0,0.0,,,1.0,6.0,,,,,0.0,199.0,-64.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,2.0,1.0,,,1.0,3.0,,,,,1.0,244.0,36.0
2025-06-01-NY-TOR,2025-06-01,2025,6,UFA,empire,rush,0.0,0.0,,,0.0,6.0,,,,,0.0,146.0,-6.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,UFA,royal,rush,2.0,0.0,,,0.0,2.0,,,,,1.0,183.0,81.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,2.0,0.0,,,1.0,7.0,,,,,1.0,195.0,80.0
2025-06-20-TOR-NY,2025-06-20,2025,9,UFA,rush,empire,0.0,0.0,,,0.0,1.0,,,,,0.0,68.0,23.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,0.0,0.0,,,1.0,1.0,,,,,1.0,175.0,11.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,1.0,0.0,,,1.0,2.0,,,,,1.0,168.0,27.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,UFA,rush,royal,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,UFA,rush,royal,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
