game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-lpl-2024-07-02-1428461,2024-07-02,2024,1,LPL,Colombo Strikers,Kandy Falcons,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,1.0,1.0
cricket-lpl-2024-07-06-1428465,2024-07-06,2024,1,LPL,Colombo Strikers,Kandy Falcons,1.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,1.0
cricket-lpl-2024-07-07-1428467,2024-07-07,2024,1,LPL,Kandy Falcons,Galle Marvels,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,1.0,1.0
cricket-lpl-2024-07-20-1428481,2024-07-20,2024,1,LPL,Jaffna Kings,Kandy Falcons,5.0,0.0,1.0,9.0,11.0,1.0,,,,,,,1.0,1.0
cricket-odi-2025-08-31-1492822,2025-08-31,2025,1,ODI,Zimbabwe,Sri Lanka,,,,,,,,,,,,,2.0,1.0
cricket-odi-2025-11-16-1502169,2025-11-16,2025,1,ODI,Sri Lanka,Pakistan,37.0,2.0,0.0,7.0,32.0,1.0,,,,,,,,1.0
cricket-t20i-2025-11-29-1502054,2025-11-29,2025,1,T20I,Sri Lanka,Pakistan,11.0,0.0,0.0,4.0,8.0,0.0,12.0,0.0,0.0,11.0,2.0,0.0,,1.0
cricket-tests-2025-06-25-1485504,2025-06-25,2025,1,TESTS,Bangladesh,Sri Lanka,,,,,,,,,,,,,2.0,1.0
cricket-odi-2026-01-22-1507716,2026-01-22,2026,1,ODI,Sri Lanka,England,14.0,0.0,0.0,7.0,12.0,0.0,,,,,,,,1.0
cricket-odi-2026-01-24-1507717,2026-01-24,2026,1,ODI,Sri Lanka,England,34.0,3.0,0.0,7.0,29.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,,1.0
cricket-odi-2026-01-27-1507718,2026-01-27,2026,1,ODI,England,Sri Lanka,115.0,12.0,0.0,4.0,121.0,1.0,,,,,,,,1.0
cricket-t20i-2026-02-01-1507720,2026-02-01,2026,1,T20I,Sri Lanka,England,22.0,5.0,0.0,4.0,40.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2026-02-03-1507721,2026-02-03,2026,1,T20I,England,Sri Lanka,15.0,1.0,0.0,4.0,13.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-08-1512724,2026-02-08,2026,1,T20I,Sri Lanka,Ireland,9.0,0.0,0.0,4.0,5.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2026-02-12-1512734,2026-02-12,2026,1,T20I,Sri Lanka,Oman,28.0,8.0,0.0,4.0,60.0,1.0,,,,,,,,1.0
cricket-t20i-2026-02-16-1512748,2026-02-16,2026,1,T20I,Australia,Sri Lanka,15.0,6.0,1.0,4.0,28.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-19-1512756,2026-02-19,2026,1,T20I,Sri Lanka,Zimbabwe,25.0,3.0,0.0,4.0,44.0,2.0,,,,,,,,1.0
cricket-t20i-2026-02-22-1512760,2026-02-22,2026,1,T20I,England,Sri Lanka,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-25-1512764,2026-02-25,2026,1,T20I,New Zealand,Sri Lanka,18.0,0.0,0.0,4.0,10.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-28-1512768,2026-02-28,2026,1,T20I,Pakistan,Sri Lanka,37.0,4.0,0.0,4.0,58.0,3.0,,,,,,,,1.0
