game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202405140SEA,2024-05-14,2024,1,WNBA,MIN,SEA,,,1.0,,1.0,,,1.0,,2.0,,,,10.316666666666666,,-7.0,,1.0,,
WNBA_202405170MIN,2024-05-17,2024,1,WNBA,SEA,MIN,,,2.0,0.5,2.0,1.0,0.667,3.0,2.0,3.0,,1.0,,9.883333333333333,,2.0,5.0,2.0,,3.0
WNBA_202405230CON,2024-05-23,2024,1,WNBA,MIN,CON,,,,,,,,,,1.0,,,,3.6333333333333333,,,,,,
WNBA_202405250MIN,2024-05-25,2024,1,WNBA,NYL,MIN,,,1.0,,1.0,,,1.0,,1.0,,,,1.8166666666666667,,-1.0,,1.0,,1.0
WNBA_202405310MIN,2024-05-31,2024,1,WNBA,PHO,MIN,2.0,,1.0,1.0,4.0,4.0,0.778,9.0,7.0,2.0,0.667,3.0,2.0,15.15,3.0,12.0,20.0,4.0,,
WNBA_202406020MIN,2024-06-02,2024,1,WNBA,DAL,MIN,,,,,,,,,,,,,,0.4,,-3.0,,,,
WNBA_202406050LAS,2024-06-05,2024,1,WNBA,MIN,LAS,,1.0,1.0,,3.0,,,3.0,,3.0,,,,7.9,,6.0,,1.0,1.0,2.0
WNBA_202406070PHO,2024-06-07,2024,1,WNBA,MIN,PHO,,1.0,,,1.0,,,1.0,,1.0,,,,3.8,,,,,,
WNBA_202406090MIN,2024-06-09,2024,1,WNBA,SEA,MIN,,,,,,,,,,1.0,,,,1.2,,2.0,,,,
WNBA_202406110LVA,2024-06-11,2024,1,WNBA,MIN,LVA,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,2.9333333333333336,,-3.0,2.0,1.0,,
WNBA_202406190MIN,2024-06-19,2024,1,WNBA,ATL,MIN,,,1.0,,1.0,,,1.0,,,,,,5.6,,4.0,,1.0,,
WNBA_202406220MIN,2024-06-22,2024,1,WNBA,PHO,MIN,,,,,,,,1.0,,1.0,,,,3.0833333333333335,,-4.0,,,,1.0
WNBA_202407020NYL,2024-07-02,2024,1,WNBA,MIN,NYL,,,,,,,,,,,,,,0.8333333333333334,,2.0,,,,
