game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-04-12-1428743,2024-04-12,2024,1,T20I,Mexico,Costa Rica,29.0,2.0,0.0,6.0,19.0,0.0,24.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0
cricket-t20i-2024-04-12-1428744,2024-04-12,2024,1,T20I,Mexico,Costa Rica,1.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0
cricket-t20i-2024-04-13-1428745,2024-04-13,2024,1,T20I,Costa Rica,Mexico,8.0,2.0,0.0,5.0,9.0,0.0,18.0,0.0,0.0,8.0,0.0,1.0,,1.0
cricket-t20i-2024-04-14-1428746,2024-04-14,2024,1,T20I,Mexico,Costa Rica,6.0,1.0,0.0,7.0,4.0,0.0,24.0,1.0,0.0,4.0,3.0,0.0,,1.0
cricket-t20i-2025-04-17-1481295,2025-04-17,2025,1,T20I,Mexico,Costa Rica,4.0,0.0,0.0,3.0,1.0,0.0,24.0,0.0,0.0,23.0,1.0,1.0,1.0,1.0
cricket-t20i-2025-04-18-1481297,2025-04-18,2025,1,T20I,Costa Rica,Panama,27.0,3.0,0.0,4.0,20.0,0.0,17.0,0.0,0.0,23.0,0.0,2.0,,1.0
cricket-t20i-2025-04-19-1481299,2025-04-19,2025,1,T20I,Costa Rica,Turks and Caicos Island,55.0,5.0,0.0,3.0,43.0,0.0,18.0,0.0,0.0,26.0,0.0,1.0,,1.0
cricket-t20i-2025-04-20-1481301,2025-04-20,2025,1,T20I,Turks and Caicos Island,Costa Rica,,,,,,,24.0,0.0,0.0,34.0,0.0,6.0,,1.0
cricket-t20i-2026-04-02-1529377,2026-04-02,2026,1,T20I,Mexico,Costa Rica,29.0,1.0,0.0,3.0,24.0,2.0,24.0,0.0,0.0,32.0,1.0,2.0,1.0,1.0
cricket-t20i-2026-04-03-1529378,2026-04-03,2026,1,T20I,Costa Rica,Brazil,11.0,1.0,0.0,4.0,7.0,0.0,12.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2026-04-04-1529380,2026-04-04,2026,1,T20I,Brazil,Costa Rica,18.0,0.0,0.0,5.0,3.0,0.0,24.0,0.0,0.0,29.0,0.0,2.0,,1.0
