game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_sacked,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,22.0,18.0,1.0,4.0,279.0,8.0,2.0,95.0
