game_id,date,season,week,league,away,home,receiving_yards,receptions
SYNTHETIC_50YARD_2026_W3_ARIZONARATTLERS,2026-05-18,2026,3,50YARD,ARIZONA RATTLERS,NEW MEXICO CHUPACABRAS,6.0,1.0
