game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202406010IND,2024-06-01,2024,1,WNBA,CHI,IND,,,5.0,,,,0.714,7.0,5.0,5.0,0.5,2.0,1.0,18.1,1.0,11.0,11.0,6.0,,2.0
WNBA_202406040CHI,2024-06-04,2024,1,WNBA,NYL,CHI,,1.0,4.0,,,,,2.0,,1.0,0.5,2.0,1.0,11.7,1.0,-8.0,1.0,5.0,,1.0
WNBA_202406060WAS,2024-06-06,2024,1,WNBA,CHI,WAS,3.0,,2.0,,,,0.25,4.0,1.0,1.0,,,,15.3,3.0,-9.0,2.0,5.0,,1.0
WNBA_202406080CHI,2024-06-08,2024,1,WNBA,ATL,CHI,1.0,,,,,,0.545,11.0,6.0,5.0,0.5,2.0,1.0,21.4,5.0,4.0,13.0,5.0,,2.0
WNBA_202406120CHI,2024-06-12,2024,1,WNBA,CON,CHI,,3.0,6.0,,,,0.429,7.0,3.0,2.0,1.0,4.0,4.0,29.85,3.0,-19.0,10.0,9.0,,3.0
WNBA_202406140WAS,2024-06-14,2024,1,WNBA,CHI,WAS,2.0,,1.0,,,,0.8,5.0,4.0,4.0,0.667,6.0,4.0,24.016666666666666,3.0,-1.0,12.0,4.0,,2.0
WNBA_202406160IND,2024-06-16,2024,1,WNBA,CHI,IND,2.0,1.0,4.0,,,,0.364,11.0,4.0,5.0,1.0,2.0,2.0,35.13333333333333,6.0,-9.0,10.0,10.0,,
WNBA_202406200CHI,2024-06-20,2024,1,WNBA,DAL,CHI,,2.0,8.0,,,,0.4,10.0,4.0,3.0,0.25,4.0,1.0,30.616666666666667,3.0,15.0,9.0,11.0,1.0,2.0
WNBA_202406230CHI,2024-06-23,2024,1,WNBA,IND,CHI,3.0,,8.0,,,,0.778,9.0,7.0,4.0,0.4,5.0,2.0,27.85,2.0,6.0,16.0,10.0,1.0,5.0
WNBA_202406270CHI,2024-06-27,2024,1,WNBA,LVA,CHI,3.0,1.0,6.0,,,,0.333,6.0,2.0,1.0,0.5,2.0,1.0,30.116666666666667,2.0,1.0,5.0,8.0,,
WNBA_202406300CHI,2024-06-30,2024,1,WNBA,MIN,CHI,,1.0,4.0,,,,0.111,9.0,1.0,3.0,0.5,2.0,1.0,30.766666666666666,6.0,-3.0,3.0,10.0,,
WNBA_202407020ATL,2024-07-02,2024,1,WNBA,CHI,ATL,1.0,1.0,5.0,,,,0.333,9.0,3.0,3.0,1.0,2.0,2.0,26.85,5.0,-3.0,8.0,10.0,,1.0
WNBA_202407050SEA,2024-07-05,2024,1,WNBA,CHI,SEA,1.0,2.0,4.0,,,,0.444,9.0,4.0,4.0,0.5,2.0,1.0,33.75,4.0,-1.0,9.0,8.0,1.0,4.0
WNBA_202407070SEA,2024-07-07,2024,1,WNBA,CHI,SEA,1.0,4.0,3.0,,,,0.429,7.0,3.0,1.0,,,,19.983333333333334,5.0,-4.0,6.0,8.0,1.0,1.0
WNBA_202407100CHI,2024-07-10,2024,1,WNBA,ATL,CHI,1.0,3.0,8.0,,,,0.556,9.0,5.0,3.0,,,,30.8,3.0,6.0,10.0,11.0,1.0,1.0
WNBA_202407110NYL,2024-07-11,2024,1,WNBA,CHI,NYL,1.0,,6.0,,,,0.8,5.0,4.0,2.0,,,,20.433333333333334,1.0,-16.0,8.0,7.0,,
WNBA_202407130CHI,2024-07-13,2024,1,WNBA,NYL,CHI,,1.0,2.0,,,,0.375,8.0,3.0,2.0,,,,34.483333333333334,3.0,-18.0,6.0,5.0,1.0,3.0
WNBA_202407160LVA,2024-07-16,2024,1,WNBA,CHI,LVA,2.0,,4.0,,,,0.5,4.0,2.0,2.0,1.0,2.0,2.0,30.383333333333333,4.0,-2.0,6.0,8.0,1.0,
WNBA_202408150CHI,2024-08-15,2024,1,WNBA,PHO,CHI,,1.0,4.0,,,,0.625,8.0,5.0,3.0,,,,24.633333333333333,1.0,-13.0,10.0,5.0,2.0,1.0
WNBA_202408170LAS,2024-08-17,2024,1,WNBA,CHI,LAS,3.0,2.0,11.0,,,,0.667,9.0,6.0,6.0,0.75,4.0,3.0,27.883333333333333,3.0,9.0,15.0,14.0,1.0,
