game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2021-07-08-1268188,2021-07-08,2021,1,T20I,Belgium,Malta,,,,,,,1.0,1.0
cricket-t20i-2021-07-10-1268191,2021-07-10,2021,1,T20I,Belgium,Malta,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
cricket-t20i-2021-07-10-1268192,2021-07-10,2021,1,T20I,Belgium,Malta,29.0,3.0,0.0,1.0,25.0,0.0,,1.0
cricket-t20i-2021-08-21-1273138,2021-08-21,2021,1,T20I,Malta,Gibraltar,5.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0
cricket-t20i-2022-05-10-1310170,2022-05-10,2022,1,T20I,Gibraltar,Malta,4.0,0.0,0.0,1.0,2.0,0.0,,1.0
cricket-t20i-2022-05-10-1310171,2022-05-10,2022,1,T20I,Malta,Hungary,8.0,1.0,0.0,1.0,8.0,0.0,,1.0
cricket-t20i-2022-05-12-1310176,2022-05-12,2022,1,T20I,Malta,Czech Republic,23.0,4.0,0.0,1.0,33.0,1.0,,1.0
cricket-t20i-2022-06-29-1320973,2022-06-29,2022,1,T20I,Portugal,Malta,6.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0
cricket-t20i-2022-07-01-1320979,2022-07-01,2022,1,T20I,Malta,Israel,,,,,,,2.0,1.0
cricket-t20i-2022-07-03-1320987,2022-07-03,2022,1,T20I,Gibraltar,Malta,8.0,1.0,0.0,1.0,10.0,1.0,,1.0
