game_id,date,season,week,league,away,home,def_sacks,def_tackles,gp,recv_rec,recv_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,0.5,6.0,10.0,1.0,11.0
