game_id,date,season,week,league,away,home,assists,blocks,d_points,o_points,plus_minus,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,1.0,30.0,4.0,-6.0,32.0,8.0
