game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_OUTLAWS,,,1,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W2_OUTLAWS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-OTT-BOS,2022-06-17,2022,4,,OTT,BOS,1.0,0.0,,,0.0,0.0,,,,0.0,22.0,10.0
2022-06-18-OTT-NY,2022-06-18,2022,4,,OTT,NY,0.0,1.0,,,1.0,0.0,,,,0.0,18.0,16.0
2022-07-02-TOR-OTT,2022-07-02,2022,6,,TOR,OTT,0.0,0.0,,,0.0,0.0,,,,0.0,-2.0,3.0
2022-07-07-OTT-MTL,2022-07-07,2022,7,AUDL,outlaws,royal,1.0,1.0,,,0.0,1.0,,,,0.0,77.0,24.0
2022-07-16-DC-OTT,2022-07-16,2022,8,AUDL,breeze,outlaws,2.0,0.0,,,1.0,0.0,,,,0.0,73.0,24.0
2022-07-29-OTT-DC,2022-07-29,2022,10,AUDL,outlaws,breeze,0.0,0.0,,,0.0,1.0,,,,1.0,24.0,50.0
2022-07-30-OTT-PHI,2022-07-30,2022,10,AUDL,outlaws,phoenix,4.0,1.0,,,1.0,1.0,,,,0.0,69.0,331.0
2023-05-13-MTL-TOR,2023-05-13,2023,3,AUDL,MONTREAL ROYAL,TORONTO RUSH,,1.0,1.0,,1.0,1.0,,,,,24.0,
2023-07-15-TOR-DET,2023-07-15,2023,12,AUDL,TORONTO RUSH,DETROIT MECHANIX,1.0,1.0,5.0,6.0,,1.0,1.0,5.0,6.0,,39.0,45.0
