game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
89,2026-03-28,2026,1,UFL,HOUSTON GAMBLERS,DALLAS RENEGADES,,0.0,13.0,2.0,0.0,3.0
93,2026-04-05,2026,2,UFL,BIRMINGHAM STALLIONS,HOUSTON GAMBLERS,1.0,0.0,4.0,2.0,0.0,54.0
96,2026-04-11,2026,3,UFL,HOUSTON GAMBLERS,DC DEFENDERS,,0.0,0.0,0.0,0.0,17.0
99,2026-04-16,2026,4,UFL,LOUISVILLE KINGS,HOUSTON GAMBLERS,,0.0,4.0,1.0,1.0,111.0
105,2026-04-26,2026,5,UFL,COLUMBUS AVIATORS,HOUSTON GAMBLERS,,0.0,12.0,1.0,0.0,24.0
108,2026-05-01,2026,6,UFL,HOUSTON GAMBLERS,COLUMBUS AVIATORS,,0.0,4.0,1.0,0.0,3.0
114,2026-05-10,2026,7,UFL,ORLANDO STORM,HOUSTON GAMBLERS,1.0,0.0,17.0,1.0,0.0,29.0
117,2026-05-16,2026,8,UFL,HOUSTON GAMBLERS,ST. LOUIS BATTLEHAWKS,,,,,0.0,6.0
122,2026-05-24,2026,9,UFL,ST. LOUIS BATTLEHAWKS,HOUSTON GAMBLERS,,0.0,22.0,2.0,0.0,98.0
