game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-IND-ATL,2023-04-29,2023,1,,IND,ATL,,,12.0,9.0,1.0,1.0,1.0,11.0,2.0,128.0,36.0
2023-05-13-IND-CHI,2023-05-13,2023,3,,IND,CHI,,1.0,15.0,12.0,1.0,2.0,1.0,13.0,1.0,158.0,84.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,1.0,,23.0,16.0,,4.0,2.0,19.0,2.0,271.0,103.0
2023-06-03-IND-DET,2023-06-03,2023,6,,IND,DET,,,13.0,12.0,1.0,1.0,,12.0,,171.0,57.0
2023-06-10-CHI-IND,2023-06-10,2023,7,,CHI,IND,2.0,,23.0,20.0,,1.0,1.0,22.0,2.0,210.0,61.0
2023-06-17-DET-IND,2023-06-17,2023,8,,DET,IND,1.0,,18.0,14.0,1.0,4.0,,14.0,,200.0,78.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,1.0,,20.0,16.0,1.0,3.0,2.0,17.0,1.0,125.0,43.0
2023-07-01-MAD-IND,2023-07-01,2023,10,,MAD,IND,1.0,,18.0,16.0,,2.0,,16.0,,284.0,45.0
2023-07-09-IND-MIN,2023-07-09,2023,11,,IND,MIN,1.0,,19.0,17.0,1.0,1.0,1.0,18.0,1.0,119.0,51.0
2023-07-15-PIT-IND,2023-07-15,2023,12,,PIT,IND,3.0,2.0,31.0,29.0,,3.0,1.0,29.0,,193.0,160.0
