game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,targets
FOOTBALL_AAF_2019_2_10_SL@ARI,2019-02-10,2019,1,AAF,SL,ARI,0.0,6.0,1.0,8.0,0.0,40.0,3.0
FOOTBALL_AAF_2019_2_16_SL@BIR,2019-02-16,2019,2,AAF,SL,BIR,0.0,21.0,2.0,14.0,0.0,59.0,2.0
FOOTBALL_AAF_2019_2_23_ARI@SL,2019-02-23,2019,3,AAF,ARI,SL,0.0,-2.0,1.0,15.0,1.0,40.0,2.0
FOOTBALL_AAF_2019_3_2_ORL@SL,2019-03-02,2019,4,AAF,ORL,SL,0.0,10.0,2.0,17.0,0.0,71.0,2.0
